Showers,Sinks,CW,DW,Baths
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.00993293333333,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.158052533333,,,,
,0.0168619333333,,,
,0.00406533333333,,,
,0.0453389333333,,,
,,,,0.1645168
,0.0043256,,,
,0.0177430666667,,,
,0.00410533333333,,,
,,,,
,,,,
,,,,
0.121348266667,,,,
,,,,
0.210986,,,,
,,,,
,,,,
,0.0041454,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0006208,,,
,0.0334836,,,
,,,,
,0.0100330666667,,,
,0.0062882,,,
,0.000380466666667,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.00528693333333,,,
,0.0208872,,,
,0.0248322666667,,,
,,,,
,,,,
,0.0207269333333,,,
,,,,
,,,,
,,,,
,,,,
,,,0.052074,
,,,0.0363568,
0.123221066667,,,0.128086,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0120156,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0135976666667,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0252728666667,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0176629333333,,,
,,,,
,,,,
,0.0435365333333,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0013618,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0339641333333,,,
,,,,
,0.00959246666667,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0313608,,,
,,,,
,,0.0500155333333,,
,,,,
,,,,
,,,,
,,,,
,0.0236908,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.00895166666667,,,
,0.000280333333333,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.3182272,,,,
,,,,
0.269054333333,,,,
,,,,
,0.00498646666667,,,
,0.0052268,,,
,0.00760986666667,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0195854666667,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0243114,,
,,,,
,,,,
,,,,
,,,,
,,0.0376049333333,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.000881133333333,,,
