Showers,Sinks,CW,DW,Baths
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.014499,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0360736,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0984458666667,,,
,,,,
0.0604872,,,,
0.0604872,0.00985686666667,0.0146572666667,,
0.0453951333333,,,,
0.2723708,0.0180777333333,,,
,0.000531666666667,,,
,0.0128220666667,,,
,,,,
,0.1138036,,,
,0.0336605333333,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.001636,,,
,,,,
,,,,
,0.0309816,,,
,,,,
,,,,
,0.00920246666667,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0204703333333,,,
,0.000531666666667,,,
,,,,
,,,,
,,,,
,,,,
,0.0186912,,,
,,,,
,,,,
,0.004274,,,
,0.000184066666667,,,
,0.00202453333333,,,
,,,,
,,,,
,,,,
0.5969696,,,,
,,,,
,,,,
,0.162249466667,,,
,0.0501226666667,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.172413066667,,,
,,,,
,0.0023108,,,
,0.0382004,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0074642,,,
,,,,
,,,,
,,,,
,,,,
,0.0247852666667,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0419632,,,
,0.0250102,,,
,0.00184053333333,,,
,,,,
,,,,
,,,,
,,,,
,0.0279958666667,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.137627733333,,,
,0.0360326666667,,,
,,,,
,0.009366,,,
,0.0476073333333,,,
,0.129754666667,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0011452,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.003865,,,
0.208407666667,,,,
0.0416815333333,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0767689333333,,,
0.182041,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.000429466666667,,,
,,,,
,,,,
,,,,
,0.0186912666667,,,
,0.00957053333333,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.04409,,,
